SyncedTime,TimeMilli,Username,UpTime,RamFree,RamUsed,MemFreePercent,MemUsedPercent,SwapMemoryFree,SwapMemoryPageIn,SwapMemoryPageOut,SwapMemoryUsed,HDFreeSpace,HDUsedSpace,NetRXBytes,NetTxBytes,NetSpeed,NetRXErrors,NetTxErrors,NetRxPackets,NetTxPackets,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0,Sudam?rica)(300),\\ISC202\Procesador(0)\% de tiempo de procesador,\\ISC202\Procesador(1)\% de tiempo de procesador,\\ISC202\Procesador(2)\% de tiempo de procesador,\\ISC202\Procesador(3)\% de tiempo de procesador,\\ISC202\Procesador(4)\% de tiempo de procesador,\\ISC202\Procesador(5)\% de tiempo de procesador,\\ISC202\Procesador(6)\% de tiempo de procesador,\\ISC202\Procesador(7)\% de tiempo de procesador,RDTSC,Elapsed Time (sec),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,Package Power Limit_0(Watt)
2015-09-08 09:36:31,1441722991532,null,91868.0,13493.0,2798.0,84.16553839322513,15.834461606774868,28933.0,219.0,0.0,3649.0,265,197,4239751133,1198402429,1000000000,0,0,26079605,null,2.30768919,6.153846,5.384612,5.384612,4.80769253,38,37,39,33,40,798.193237,798.193237,798.193237,798.193237,9.621036,3.62738252,0.0003611432,1.8848666,99.7741547,17.1986465,2.73638153,13.1740608,37,42.7138443,0.0025640203839660813,3.127483894746963,0.0025640203839660813,1.565023957565459,6.2524037691099599,3.127483894746963,3.127483894746963,3.127483894746963, 311630158919662, 2179.992,  800,   8.623,19466.381,5407.328,   2.898,6741.334,1872.593, 40,  0,  84.000,null
2015-09-08 09:36:32,1441722992873,null,91870.0,13490.0,2802.0,84.16553839322513,15.834461606774868,28932.0,222.0,0.0,3650.0,265,197,4239751649,1198402429,1000000000,0,0,26079611,null,5.384612,5.384612,6.153846,4.615384,5.384612,38,37,40,32,40,798.192932,798.192932,798.192932,798.192932,9.673522,3.602223,0.000421333738,1.900155,99.77412,17.19841,2.73634338,13.174099,37,42.7138443,10.93978358065446,9.3773236434729679,0.0025640203839660813,10.93978358065446,12.502243517835964,28.126842889650973,7.8148637062914634,28.126842889650973, 311633598614671, 2181.006,  800,   9.633,19476.149,5410.041,   3.589,6744.973,1873.604, 40,  0,  84.000,null
2015-09-08 09:36:34,1441722994230,null,91871.0,13493.0,2799.0,84.16551441716474,15.834485582835251,28932.0,219.0,0.0,3649.0,265,197,4239751925,1198402429,1000000000,0,0,26079614,null,0.7692337,0.7692337,0.7692337,0.7692337,0.7692337,38,36,39,33,40,798.1926,798.1926,798.1926,1496.61121,5.07893753,0.143795177,0.000421333738,1.70892966,99.77408,17.1045456,2.72140884,13.1890335,37,42.7138443,4.689943831928467, ,0.0025640203839660813,12.502243517835964,4.689943831928467, ,7.8148637062914634, , 311640477501249, 2183.033, 3700,   6.259,19492.022,5414.451,   1.026,6749.452,1874.848, 43,  0,  84.000,null
2015-09-08 09:36:35,1441722995541,null,91872.0,13493.0,2799.0,84.16527465656091,15.834725343439082,28932.0,219.0,0.0,3650.0,265,197,4239752347,1198402429,1000000000,0,0,26079619,null,3.8461566,6.153846,2.30768919,5.384612,4.42307568,38,37,40,34,40,798.1925,798.1925,798.1925,798.1925,9.585342,3.61847425,0.000421333738,1.89443684,99.77406,17.1987,2.73638916,13.1740532,37,42.7138443,4.6178302963662432,10.771518664342617,0.0025640203839660813,1.5409861123780511,3.0794082043721471,10.771518664342617,4.6178302963662432,10.771518664342617, 311643917461603, 2184.047,  800,   8.407,19500.547,5416.819,   2.737,6752.228,1875.619, 40,  0,  84.000,null
2015-09-08 09:36:36,1441722996867,null,91874.0,13496.0,2796.0,84.16484308747403,15.835156912525981,28932.0,216.0,0.0,3650.0,265,197,4239752743,1198402429,1000000000,0,0,26079624,null,6.92307949,3.8461566,3.8461566,2.30768919,4.23077345,39,38,38,33,40,798.1934,798.1934,798.1934,798.1934,9.625851,3.586152,0.0003611432,1.90057623,99.77418,17.1989136,2.73642349,13.1740189,37,42.7138443,14.064703455017469,0,0.0025640203839660813,7.8148637062914634,6.2524037691099599,0,4.689943831928467,0, 311647357207764, 2185.061,  800,   9.636,19510.318,5419.533,   3.591,6755.869,1876.630, 40,  0,  84.000,null
2015-09-08 09:36:38,1441722998193,null,91875.0,13492.0,2799.0,84.1631647632472,15.836835236752806,28933.0,219.0,0.0,3649.0,265,197,4239753652,1198403102,1000000000,0,0,26079635,null,1.53846145,8.4615345,3.8461566,0,3.46153975,38,37,39,34,41,3791.4187,3791.4187,3691.64453,3691.64453,8.214985,2.48346138,0.0001805716,1.83075523,99.77418,17.1557083,2.72954941,13.1808929,37,42.7138443,4.7643466860799677,1.5898249089493,0.0025640203839660813,17.462433794602639,19.049694683167971,1.5898249089493,1.5898249089493,1.5898249089493, 311654236058677, 2187.089, 3700,   9.690,19530.284,5425.079,   3.608,6763.394,1878.721, 45,  0,  84.000,null
2015-09-08 09:36:39,1441722999519,null,91876.0,13492.0,2799.0,84.1602876360012,15.839712363998794,28931.0,219.0,0.0,3651.0,265,197,4239755194,1198404106,1000000000,0,0,26079641,null,6.153846,6.153846,5.384612,1.53846145,4.80769253,37,35,40,34,40,798.192444,798.192444,798.192444,798.192444,8.962551,3.08031082,0.000421333738,1.85609543,99.7740555,17.2034,2.73713684,13.1733055,37,42.7138443,9.3773236434729679,15.627163392198973,0.0025640203839660813,4.689943831928467,0.0025640203839660813,4.689943831928467,1.565023957565459,15.627163392198973, 311657676040365, 2188.103,  800,   7.370,19537.758,5427.155,   1.905,6765.326,1879.257, 40,  0,  84.000,null
2015-09-08 09:36:40,1441723000845,null,91878.0,13489.0,2803.0,84.15880112025745,15.841198879742555,28931.0,222.0,0.0,3651.0,265,197,4239757438,1198404222,1000000000,0,0,26079670,null,6.92307949,3.8461566,0.7692337,3.8461566,3.84615064,38,37,40,32,40,798.1924,798.1924,798.1924,798.1924,9.545978,3.52692461,0.00030095267,1.90503037,99.77405,17.20446,2.73730469,13.1731377,37,42.7138443,14.064703455017469, ,0.0025640203839660813,7.8148637062914634,1.565023957565459,0,7.8148637062914634, , 311661115858717, 2189.117,  800,   9.569,19547.461,5429.850,   3.536,6768.911,1880.253, 40,  0,  84.000,null
2015-09-08 09:36:42,1441723002171,null,91879.0,13491.0,2800.0,84.15592399301146,15.844076006988542,28930.0,219.0,0.0,3651.0,265,197,4239759378,1198404222,1000000000,0,0,26079691,null,3.8461566,4.615384,0.7692337,1.53846145,2.692312,44,39,40,33,44,3492.0957,3691.644,3691.644,3691.644,7.822362,2.2342124,0.000421333738,1.82226837,99.77416,17.186882,2.73450851,13.1759338,37,42.7138443,14.064703455017469, ,0.0025640203839660813,12.502243517835964,4.689943831928467,0,4.689943831928467, , 311667994643318, 2191.145, 3700,   9.760,19566.971,5435.270,   3.782,6776.190,1882.275, 41,  0,  84.000,null
2015-09-08 09:36:43,1441723003497,null,91880.0,13491.0,2800.0,84.15539651968302,15.844603480316973,28930.0,218.0,0.0,3652.0,265,197,4239760574,1198404222,1000000000,0,0,26079704,null,3.076923,3.8461566,1.53846145,1.53846145,2.50000358,39,36,39,33,40,798.1924,798.1924,798.1924,798.1924,6.956461,1.727709,0.0005417148,1.78543174,99.77405,17.2087479,2.73798752,13.1724548,37,42.7138443,0.0025640203839660813,1.565023957565459,0.0025640203839660813,4.689943831928467,0.0025640203839660813,1.565023957565459,1.565023957565459,1.565023957565459, 311671434769195, 2192.159,  800,   5.042,19572.083,5436.690,   0.187,6776.380,1882.328, 40,  0,  84.000,null
2015-09-08 09:36:44,1441723004823,null,91882.0,13488.0,2803.0,84.15587604089069,15.844123959109309,28932.0,222.0,0.0,3650.0,265,197,4239761450,1198404410,1000000000,0,0,26079713,null,3.076923,6.153846,7.69230747,0,4.23076725,38,36,38,33,40,798.1928,798.1928,798.1928,798.1928,9.670813,3.59819,0.00114362012,1.90232182,99.7741,17.20877,2.73799133,13.172451,37,42.7138443,6.2524037691099599,12.502243517835964,0.0025640203839660813,12.502243517835964,15.627163392198973,12.502243517835964,0.0025640203839660813,12.502243517835964, 311674874368128, 2193.173,  800,   9.660,19581.878,5439.411,   3.597,6780.027,1883.341, 40,  0,  84.000,null
2015-09-08 09:36:46,1441723006134,null,91883.0,13491.0,2800.0,84.15568423240762,15.844315767592374,28932.0,219.0,0.0,3650.0,265,197,4239763575,1198407225,1000000000,0,0,26079727,null,3.8461566,6.153846,3.8461566,2.30768919,4.038465,38,38,41,43,43,3691.64624,3691.64624,3791.42041,3691.64624,9.530087,3.61432123,0.00030095267,1.89720559,99.77422,17.2056046,2.73748779,13.1729546,37,42.7138443,7.8148637062914634, ,0.0025640203839660813,14.064703455017469,14.064703455017469,0,4.689943831928467, , 311681753939603, 2195.201,  800,   9.856,19601.549,5444.875,   3.811,6787.467,1885.407, 40,  0,  84.000,null
2015-09-08 09:36:47,1441723007460,null,91884.0,13494.0,2798.0,84.15573218452839,15.844267815471609,28931.0,216.0,0.0,3651.0,265,197,4239764121,1198407225,1000000000,0,0,26079733,null,0,1.53846145,3.076923,0,1.15385056,38,36,38,33,39,798.192261,798.192261,798.192261,798.192261,5.21737576,0.2658014,0.000421333738,1.71783781,99.77403,17.208725,2.7379837,13.1724586,37,42.7138443,0.0025640203839660813,20.314543203743472,0.0025640203839660813,1.565023957565459,0.0025640203839660813,20.314543203743472,0.0025640203839660813,20.314543203743472, 311685192848255, 2196.215, 3700,   5.427,19607.050,5446.403,   0.422,6787.894,1885.526, 41,  0,  84.000,null
2015-09-08 09:36:48,1441723008770,null,91886.0,13488.0,2803.0,84.15398193212042,15.846018067879584,28930.0,222.0,0.0,3652.0,265,197,4239764489,1198407225,1000000000,0,0,26079737,null,4.615384,6.153846,5.384612,2.30768919,4.615384,37,36,39,33,40,798.192749,798.192749,798.192749,798.192749,9.744667,3.66181159,0.000421333738,1.89991415,99.77409,17.2105637,2.73827744,13.1721649,37,42.7138443,9.3773236434729679,0,0.0025640203839660813,12.502243517835964,10.93978358065446,0,4.689943831928467,0, 311688632783869, 2197.229,  800,   9.227,19616.406,5449.002,   3.316,6791.257,1886.460, 41,  0,  84.000,null
2015-09-08 09:36:50,1441723010096,null,91887.0,13491.0,2800.0,84.15398193212042,15.846018067879584,28930.0,219.0,0.0,3652.0,265,197,4239766409,1198408097,1000000000,0,0,26079745,null,6.153846,5.384612,3.076923,3.076923,4.423082,41,39,40,35,41,3392.32227,798.1935,798.1935,798.1935,9.658414,3.662955,0.00030095267,1.90021515,99.7741852,17.2106628,2.73829269,13.17215,37,42.7138443,12.502243517835964,0.0025640203839660813,0.0025640203839660813,10.93978358065446,6.2524037691099599,0.0025640203839660813,6.2524037691099599,0.0025640203839660813, 311695512085979, 2199.257,  800,   9.651,19636.016,5454.449,   3.656,6798.673,1888.520, 40,  0,  84.000,null
2015-09-08 09:36:51,1441723011453,null,91888.0,13494.0,2797.0,84.15391000393927,15.846089996060734,28931.0,215.0,0.0,3651.0,265,197,4239767471,1198408283,1000000000,0,0,26079753,null,0,2.30768919,0.7692337,0.7692337,0.961536169,39,36,40,32,40,1895.70728,1895.70728,1895.70728,1895.70728,5.17120934,0.241183475,0.0003611432,1.71169841,99.77407,17.21035,2.738243,13.1721992,37,42.7138443,0.0025640203839660813,0,0.0025640203839660813,3.127483894746963,1.565023957565459,0,1.565023957565459,0, 311698951408364, 2200.271, 3700,   6.200,19642.302,5456.195,   1.015,6799.702,1888.806, 43,  0,  84.000,null
2015-09-08 09:36:52,1441723012764,null,91890.0,13488.0,2804.0,84.15398193212042,15.846018067879584,28930.0,222.0,0.0,3651.0,265,197,4239768287,1198408345,1000000000,0,0,26079763,null,2.30768919,5.384612,3.8461566,5.384612,4.23076725,37,36,38,32,40,798.1926,798.1926,798.1926,798.1926,9.037789,3.16560078,0.000421333738,1.87878728,99.77408,17.2108078,2.73831558,13.1721268,37,42.7138443,4.689943831928467,28.126842889650973,0.0025640203839660813,12.502243517835964,7.8148637062914634,28.126842889650973,10.93978358065446,28.126842889650973, 311702391344773, 2201.285,  800,   7.977,19650.391,5458.442,   2.380,6802.115,1889.476, 41,  0,  84.000,null
2015-09-08 09:36:54,1441723014121,null,91891.0,13491.0,2801.0,84.1540059081808,15.8459940918192,28930.0,219.0,0.0,3651.0,265,197,4239768747,1198408345,1000000000,0,0,26079768,null,6.153846,6.153846,1.53846145,6.153846,5.000001,41,37,40,34,41,798.1931,798.1931,798.1931,798.1931,9.523828,3.49375963,0.00060190534,1.884987,99.77414,17.2109756,2.73834229,13.1721,37,42.7138443,12.502243517835964, ,0.0025640203839660813,12.502243517835964,3.127483894746963, ,12.502243517835964, , 311709270637023, 2203.312,  800,   9.462,19669.796,5463.832,   3.465,6809.320,1891.478, 40,  0,  84.000,null
2015-09-08 09:36:55,1441723015432,null,91892.0,13495.0,2797.0,84.1540059081808,15.8459940918192,28931.0,215.0,0.0,3651.0,265,197,4239769255,1198408345,1000000000,0,0,26079774,null,0,3.8461566,0,0.7692337,1.15385056,39,37,40,34,40,3691.64429,3691.64429,3691.64429,3691.64429,6.129202,1.06272411,0.00030095267,1.75726259,99.77417,17.1492844,2.728527,13.1819153,37,42.7138443,0.0025640203839660813,1.5409861123780511,0.0025640203839660813,1.5409861123780511,0.0025640203839660813,1.5409861123780511,0.0025640203839660813,1.5409861123780511, 311712710022791, 2204.326, 3700,   7.825,19677.730,5466.036,   2.312,6811.664,1892.129, 43,  0,  84.000,null
2015-09-08 09:36:56,1441723016789,null,91894.0,13488.0,2804.0,84.15383807575812,15.846161924241883,28931.0,222.0,0.0,3651.0,265,197,4239769591,1198408345,1000000000,0,0,26079778,null,2.30768919,3.076923,6.153846,0,2.88461447,39,36,39,33,40,798.1918,798.1918,798.1918,798.1918,8.242492,2.7118845,0.00030095267,1.85122,99.77397,17.2107849,2.73831177,13.1721306,37,42.7138443,4.689943831928467,32.814222701195476,0.0025640203839660813,12.502243517835964,12.502243517835964,32.814222701195476,1.565023957565459,32.814222701195476, 311716149902447, 2205.340,  800,   6.541,19684.362,5467.878,   1.464,6813.148,1892.541, 39,  0,  84.000,null
2015-09-08 09:36:58,1441723018115,null,91895.0,13490.0,2801.0,84.15148842184055,15.848511578159439,28930.0,219.0,0.0,3652.0,265,197,4239770407,1198408345,1000000000,0,0,26079788,null,4.615384,6.92307949,6.92307949,1.53846145,5.000001,39,37,40,35,40,798.193054,798.193054,798.193054,798.193054,9.973872,3.91039848,0.0005417148,1.90370619,99.77413,17.21392,2.73881149,13.1716309,37,42.7138443,9.3773236434729679, ,0.0025640203839660813,15.627163392198973,14.064703455017469, ,3.127483894746963, , 311723029182967, 2207.368,  800,   9.960,19704.024,5473.340,   3.904,6820.659,1894.627, 40,  0,  84.000,null
2015-09-08 09:36:59,1441723019456,null,91896.0,13493.0,2798.0,84.15283108122202,15.847168918777978,28930.0,216.0,0.0,3652.0,265,197,4239771465,1198408651,1000000000,0,0,26079796,null,0,4.615384,2.30768919,1.53846145,2.11538672,39,39,43,34,43,3791.41846,3691.64429,3392.32178,3691.64429,6.85847044,1.54370666,0.00030095267,1.784228,99.77417,17.1761169,2.73279572,13.1776466,37,42.7138443,0.0025640203839660813,12.502243517835964,0.0025640203839660813,0.0025640203839660813,0.0025640203839660813,12.502243517835964,1.565023957565459,12.502243517835964, 311726468480269, 2208.382, 3700,   8.496,19712.637,5475.733,   2.781,6823.479,1895.411, 43,  0,  84.000,null
2015-09-08 09:37:00,1441723020783,null,91898.0,13488.0,2803.0,84.15232758395398,15.847672416046027,28931.0,221.0,0.0,3651.0,265,197,4239773071,1198409523,1000000000,0,0,26079802,null,3.076923,1.53846145,3.8461566,4.615384,3.26922536,37,37,41,34,41,798.1923,798.1923,798.1923,798.1923,7.528933,2.089033,0.0003611432,1.81745315,99.77404,17.2092972,2.73807526,13.1723671,37,42.7138443,6.2524037691099599,0,0.0025640203839660813,12.502243517835964,12.502243517835964,0,10.93978358065446,0, 311729908462042, 2209.396,  800,   5.921,19718.641,5477.400,   0.860,6824.351,1895.653, 39,  0,  84.000,null
2015-09-08 09:37:02,1441723022124,null,91899.0,13491.0,2800.0,84.15213577547091,15.847864224529092,28930.0,218.0,0.0,3652.0,265,197,4239774195,1198409577,1000000000,0,0,26079815,null,4.615384,6.92307949,2.30768919,6.204283,5.01260757,38,36,41,35,40,798.192932,798.192932,798.192932,798.192932,9.864265,3.79699945,0.00030095267,1.90250242,99.77412,17.2102585,2.73822784,13.1722145,37,42.7138443,9.3773236434729679,3.127483894746963,0.0025640203839660813,14.064703455017469,6.2524037691099599,3.127483894746963,10.93978358065446,4.689943831928467, 311736787644829, 2211.424,  800,   9.848,19738.265,5482.851,   3.789,6831.692,1897.692, 40,  0,  84.000,null
2015-09-08 09:37:03,1441723023450,null,91900.0,13492.0,2799.0,84.1467171858243,15.853282814175701,28930.0,216.0,0.0,3652.0,265,197,4239774931,1198409577,1000000000,0,0,26079823,null,1.53846145,6.153846,0.7692337,3.076923,2.88461447,39,38,41,38,41,3392.32178,3691.64429,3392.32178,3691.64429,7.89585447,2.32058573,0.0005417148,1.82768559,99.77417,17.1936874,2.735592,13.17485,37,42.7138443,1.565023957565459,20.314543203743472,0.0025640203839660813,1.565023957565459,0.0025640203839660813,20.314543203743472,0.0025640203839660813,20.314543203743472, 311740227166095, 2212.438, 3400,   9.588,19747.986,5485.552,   3.631,6835.373,1898.715, 41,  0,  84.000,null
2015-09-08 09:37:04,1441723024761,null,91902.0,13487.0,2804.0,84.14669320976391,15.853306790236084,28930.0,222.0,0.0,3652.0,265,197,4239775483,1198409577,1000000000,0,0,26079829,null,0,2.30768919,1.53846145,3.8461566,1.92307234,37,36,39,34,40,798.192444,798.192444,798.192444,798.192444,6.6121707,1.39419329,0.00030095267,1.77712548,99.7740555,17.2160568,2.739151,13.1712914,37,42.7138443,1.565023957565459, ,0.0025640203839660813,15.627163392198973,4.689943831928467, ,14.064703455017469, , 311743666860664, 2213.452,  800,   4.952,19753.007,5486.946,   0.105,6835.480,1898.744, 40,  0,  84.000,null
2015-09-08 09:37:06,1441723026087,null,91903.0,13490.0,2802.0,84.146573329462,15.853426670538001,28930.0,219.0,0.0,3652.0,265,197,4239775905,1198409619,1000000000,0,0,26079834,null,3.8461566,3.8461566,6.153846,3.076923,4.23077345,37,36,39,34,40,798.1928,798.1928,798.1928,798.1928,9.740032,3.74896741,0.0003611432,1.89852977,99.7741,17.2172318,2.739338,13.1711044,37,42.7138443,7.8148637062914634,4.689943831928467,0.0025640203839660813,9.3773236434729679,12.502243517835964,0,6.2524037691099599,0, 311750546320322, 2215.480,  800,   9.714,19772.659,5492.405,   3.737,6842.970,1900.825, 40,  0,  84.000,null
2015-09-08 09:37:07,1441723027413,null,91904.0,13496.0,2795.0,84.14674116188468,15.853258838115318,28931.0,212.0,0.0,3651.0,265,197,4239776273,1198409619,1000000000,0,0,26079838,null,3.8461566,4.615384,2.30768919,2.30768919,3.26923728,40,37,43,34,43,3691.64429,3691.64429,3691.64429,3392.32178,9.606891,3.6139,0.000421333738,1.90328491,99.77417,17.217041,2.7393074,13.1711349,37,42.7138443,0.0025640203839660813,0,0.0025640203839660813,4.689943831928467,1.565023957565459,0,0.0025640203839660813,0, 311753985982112, 2216.494,  800,   9.714,19782.509,5495.141,   3.655,6846.676,1901.855, 41,  0,  84.000,null
2015-09-08 09:37:08,1441723028739,null,91906.0,13487.0,2805.0,84.14674116188468,15.853258838115318,28930.0,222.0,0.0,3652.0,265,197,4239777393,1198409685,1000000000,0,0,26079847,null,2.30768919,2.30768919,0,0,1.15384459,37,36,40,33,40,798.192139,798.192139,798.192139,798.192139,4.98546171,0.138197467,0.0003611432,1.71109653,99.77402,17.21505,2.73899078,13.1714516,37,42.7138443,12.502243517835964,17.189623329380467,0.0025640203839660813,7.8148637062914634,3.127483894746963,17.189623329380467,4.689943831928467,17.189623329380467, 311757425206133, 2217.508, 3700,   5.719,19788.307,5496.752,   0.719,6847.406,1902.057, 41,  0,  84.000,null
2015-09-08 09:37:10,1441723030080,null,91907.0,13489.0,2802.0,84.14168221314382,15.85831778685618,28929.0,219.0,0.0,3653.0,265,197,4239778093,1198409813,1000000000,0,0,26079856,null,2.30768919,6.92307949,6.92307949,3.076923,4.807687,38,35,39,32,40,798.193,798.193,798.193,798.193,9.856982,3.88836861,0.000421333738,1.90503037,99.7741241,17.2225113,2.74017715,13.1702652,37,42.7138443,4.689943831928467,0,0.0025640203839660813,15.627163392198973,14.064703455017469,0,6.2524037691099599,0, 311764304901124, 2219.536,  800,   9.837,19807.408,5502.058,   3.881,6854.601,1904.056, 41,  0,  84.000,null
2015-09-08 09:37:11,1441723031406,null,91908.0,13496.0,2795.0,84.1417061892042,15.858293810795796,28930.0,211.0,0.0,3652.0,265,197,4239780727,1198410685,1000000000,0,0,26079868,null,6.92307949,3.8461566,6.153846,0.7692337,4.423082,42,40,40,33,42,3392.32031,3392.32031,798.193,798.193,9.609359,3.59800959,0.00030095267,1.90785933,99.7741241,17.2164841,2.73921967,13.1712227,37,42.7138443,1.565023957565459,0,0.0025640203839660813,3.127483894746963,1.565023957565459,0,1.565023957565459,0, 311767744511583, 2220.550,  800,   9.669,19817.212,5504.781,   3.625,6858.276,1905.077, 40,  0,  84.000,null
2015-09-08 09:37:12,1441723032732,null,91910.0,13485.0,2806.0,84.14002786497738,15.859972135022623,28928.0,222.0,0.0,3653.0,265,197,4239782224,1198410739,1000000000,0,0,26079885,null,0,1.53846145,0,1.53846145,0.7692337,39,36,39,34,40,798.192444,1197.2887,2993.22168,2993.22168,5.169885,0.255749583,0.0003611432,1.711879,99.7740555,17.2164841,2.73921967,13.1712227,37,42.7138443,12.502243517835964,7.8148637062914634,0.0025640203839660813,4.689943831928467,10.93978358065446,7.8148637062914634,1.565023957565459,7.8148637062914634, 311771183791143, 2221.563, 3400,   6.732,19824.037,5506.677,   1.457,6859.753,1905.487, 43,  0,  84.000,null
2015-09-08 09:37:14,1441723034105,null,91911.0,13489.0,2803.0,84.13988400861508,15.860115991384921,28928.0,219.0,0.0,3654.0,265,197,4239785239,1198414416,1000000000,0,0,26079901,null,4.615384,6.153846,9.230768,2.30768919,5.57692051,39,38,40,32,41,798.1932,798.1932,798.1932,798.1932,9.872572,3.8564074,0.0007824769,1.887816,99.77415,17.2244949,2.74049377,13.1699486,37,42.7138443,9.3773236434729679, ,0.0025640203839660813,14.064703455017469,18.752083266561968, ,4.689943831928467, , 311778063451497, 2223.591,  800,   9.862,19841.705,5511.585,   3.849,6865.765,1907.157, 41,  0,  84.000,null
2015-09-08 09:37:15,1441723035447,null,91912.0,13492.0,2799.0,84.13995593679623,15.860044063203773,28929.0,215.0,0.0,3652.0,265,197,4239787589,1198417285,1000000000,0,0,26079916,null,6.92307949,3.8461566,6.153846,3.8461566,5.19230938,40,38,41,33,41,997.7416,798.1933,798.1933,798.1933,9.736059,3.66433954,0.00030095267,1.9027431,99.77416,17.22416,2.74044037,13.170002,37,42.7138443,0.0025640203839660813,3.0794082043721471,9.2330965723485203,0.0025640203839660813,0.0025640203839660813,9.2330965723485203,3.0794082043721471,9.2330965723485203, 311781503096729, 2224.605,  800,   9.754,19851.595,5514.332,   3.671,6869.488,1908.191, 40,  0,  84.000,null
2015-09-08 09:37:16,1441723036820,null,91914.0,13486.0,2806.0,84.14007581709815,15.859924182901857,28929.0,222.0,0.0,3653.0,265,197,4239788141,1198417285,1000000000,0,0,26079922,null,0.7692337,1.53846145,0.7692337,1.53846145,1.15385056,38,38,40,34,40,798.192444,798.192444,798.192444,798.192444,5.10806942,0.150115192,0.00030095267,1.71025383,99.7740555,17.2213821,2.73999786,13.1704445,37,42.7138443,14.064703455017469,4.689943831928467,0,7.8148637062914634,12.502243517835964,0,6.2524037691099599,0, 311784942410086, 2225.619, 3800,   6.072,19857.751,5516.042,   0.866,6870.366,1908.435, 45,  0,  84.000,null
2015-09-08 09:37:18,1441723038146,null,91915.0,13489.0,2803.0,84.14009979315853,15.859900206841473,28929.0,219.0,0.0,3653.0,265,197,4239788601,1198417285,1000000000,0,0,26079927,null,6.92307949,3.076923,5.384612,2.30768919,4.423082,37,36,39,33,39,798.1929,798.1929,798.1929,798.1929,9.585523,3.60475087,0.0007222864,1.89774728,99.77411,17.2243271,2.740467,13.1699753,37,42.7138443,12.502243517835964,0,0,6.2524037691099599,10.93978358065446,0,4.689943831928467,0, 311791822088943, 2227.647,  800,   9.590,19875.825,5521.062,   3.603,6876.582,1910.162, 40,  0,  84.000,null
2015-09-08 09:37:19,1441723039456,null,91916.0,13492.0,2800.0,84.14436753190674,15.855632468093258,28928.0,216.0,0.0,3654.0,265,197,4239789375,1198417285,1000000000,0,0,26079934,null,4.615384,3.8461566,6.92307949,3.8461566,4.807687,40,38,41,34,41,798.192566,798.192566,798.192566,798.192566,10.2317886,3.97877479,0.000240762136,1.91586471,99.77407,17.221283,2.7399826,13.17046,37,42.7138443,1.565023957565459,1.565023957565459,0.0025640203839660813,1.565023957565459,1.565023957565459,1.565023957565459,0.0025640203839660813,1.565023957565459, 311795261634131, 2228.661,  800,  10.248,19886.216,5523.949,   3.987,6880.624,1911.284, 40,  0,  84.000,null
2015-09-08 09:37:20,1441723040767,null,91918.0,13486.0,2805.0,84.1432886091895,15.856711390810503,28929.0,222.0,0.0,3653.0,265,197,4239789991,1198417417,1000000000,0,0,26079941,null,0.7692337,3.8461566,0.7692337,0,1.346153,39,40,41,35,41,3691.644,3691.644,3691.644,3691.644,6.70378065,1.45101321,0.000421333738,1.78163981,99.77416,17.2224884,2.74017334,13.170269,37,42.7138443,9.3773236434729679,0,0.0025640203839660813,6.2524037691099599,12.502243517835964,0,7.8148637062914634,0, 311798700990376, 2229.675, 3700,   8.251,19894.581,5526.273,   2.614,6883.274,1912.021, 44,  0,  84.000,null
2015-09-08 09:37:22,1441723042108,null,91919.0,13489.0,2802.0,84.13906882256205,15.860931177437951,28928.0,218.0,0.0,3654.0,265,197,4239791821,1198417479,1000000000,0,0,26079957,null,5.384612,4.615384,6.153846,3.02197933,4.793954,37,36,39,34,39,798.193,798.193,798.193,798.193,9.589736,3.60691762,0.000421333738,1.89720559,99.7741241,17.2211914,2.73996735,13.170475,37,42.7138443,12.502243517835964,1.565023957565459,1.565023957565459,14.064703455017469,12.502243517835964,1.565023957565459,6.2524037691099599,3.127483894746963, 311805580546147, 2231.703,  800,   9.613,19911.419,5530.950,   3.615,6888.487,1913.469, 39,  0,  84.000,null
